move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,4,4,,,,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../....D....../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBB./..........B/.........../.........../....D....../....DCDD.../...........,BBBBBBBB.B./........B.B/.........../.........../....D....../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,BBBBBBBB.B./........B.B/.........../.........../....D....../....DCDD.../...........,BBBBBBBB.B./........B.B/.........../.........../....D..D.../....DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBBBBBBB.B./........B.B/.........../.........../....D..D.../....DC.D.../...........,BBBBBBBB.B./..........B/........B../.........../....D..D.../....DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,BBBBBBBB.B./..........B/........B../.........../....D..D.../....DC.D.../...........,BBBBBBBB.B./..........B/........B../.........../....D....../....DC.DD../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBB.B./..........B/........B../.........../....D....../....DC.DD../...........,BBBB.BBB.B./....B.....B/........B../.........../....D....../....DC.DD../...........
8,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,BBBB.BBB.B./....B.....B/........B../.........../....D....../....DC.DD../...........,BBBB.BBB.B./....B.....B/........B../.........../....D....../....D.CDD../...........
9,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBB.BBB.B./....B.....B/........B../.........../....D....../....D.CDD../...........,B.BB.BBB.B./.B..B.....B/........B../.........../....D....../....D.CDD../...........
10,Player.HUNTERS,PieceType.DOG,8,5,10,3,,,,B.BB.BBB.B./.B..B.....B/........B../.........../....D....../....D.CDD../...........,B.BB.BBB.B./.B..B.....B/........B../..........D/....D....../....D.CD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,B.BB.BBB.B./.B..B.....B/........B../..........D/....D....../....D.CD.../...........,B.BB.BBB.B./.B........B/....B...B../..........D/....D....../....D.CD.../...........
12,Player.HUNTERS,PieceType.DOG,10,3,9,4,,,,B.BB.BBB.B./.B........B/....B...B../..........D/....D....../....D.CD.../...........,B.BB.BBB.B./.B........B/....B...B../.........../....D....D./....D.CD.../...........
13,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,B.BB.BBB.B./.B........B/....B...B../.........../....D....D./....D.CD.../...........,B.BB.BBB.B./.B........./....B...B.B/.........../....D....D./....D.CD.../...........
14,Player.HUNTERS,PieceType.DOG,4,5,5,5,,,,B.BB.BBB.B./.B........./....B...B.B/.........../....D....D./....D.CD.../...........,B.BB.BBB.B./.B........./....B...B.B/.........../....D....D./.....DCD.../...........
15,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.BB.BBB.B./.B........./....B...B.B/.........../....D....D./.....DCD.../...........,..BB.BBB.B./BB........./....B...B.B/.........../....D....D./.....DCD.../...........
16,Player.HUNTERS,PieceType.DOG,5,5,2,5,,,,..BB.BBB.B./BB........./....B...B.B/.........../....D....D./.....DCD.../...........,..BB.BBB.B./BB........./....B...B.B/.........../....D....D./..D...CD.../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,..BB.BBB.B./BB........./....B...B.B/.........../....D....D./..D...CD.../...........,..BB.BBB.B./BB........./....B.....B/........B../....D....D./..D...CD.../...........
18,Player.HUNTERS,PieceType.DOG,9,4,10,4,,,,..BB.BBB.B./BB........./....B.....B/........B../....D....D./..D...CD.../...........,..BB.BBB.B./BB........./....B.....B/........B../....D.....D/..D...CD.../...........
19,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,..BB.BBB.B./BB........./....B.....B/........B../....D.....D/..D...CD.../...........,..BB.BBB.B./BB........./..........B/....B...B../....D.....D/..D...CD.../...........
20,Player.HUNTERS,PieceType.DOG,7,5,9,5,,,,..BB.BBB.B./BB........./..........B/....B...B../....D.....D/..D...CD.../...........,..BB.BBB.B./BB........./..........B/....B...B../....D.....D/..D...C..D./...........
21,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,..BB.BBB.B./BB........./..........B/....B...B../....D.....D/..D...C..D./...........,..BB.BB..B./BB.....B.../..........B/....B...B../....D.....D/..D...C..D./...........
22,Player.HUNTERS,PieceType.DOG,2,5,3,4,,,,..BB.BB..B./BB.....B.../..........B/....B...B../....D.....D/..D...C..D./...........,..BB.BB..B./BB.....B.../..........B/....B...B../...DD.....D/......C..D./...........
23,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,..BB.BB..B./BB.....B.../..........B/....B...B../...DD.....D/......C..D./...........,..BB.BB..B./BB.....B.../.........../....B...B.B/...DD.....D/......C..D./...........
24,Player.HUNTERS,PieceType.DOG,9,5,10,5,,,,..BB.BB..B./BB.....B.../.........../....B...B.B/...DD.....D/......C..D./...........,..BB.BB..B./BB.....B.../.........../....B...B.B/...DD.....D/......C...D/...........
25,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..BB.BB..B./BB.....B.../.........../....B...B.B/...DD.....D/......C...D/...........,..BB.BB..B./B......B.../.B........./....B...B.B/...DD.....D/......C...D/...........
26,Player.HUNTERS,PieceType.DOG,3,4,2,3,,,,..BB.BB..B./B......B.../.B........./....B...B.B/...DD.....D/......C...D/...........,..BB.BB..B./B......B.../.B........./..D.B...B.B/....D.....D/......C...D/...........
27,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,..BB.BB..B./B......B.../.B........./..D.B...B.B/....D.....D/......C...D/...........,..BB.BB..../B......B.B./.B........./..D.B...B.B/....D.....D/......C...D/...........
28,Player.HUNTERS,PieceType.DOG,4,4,1,4,,,,..BB.BB..../B......B.B./.B........./..D.B...B.B/....D.....D/......C...D/...........,..BB.BB..../B......B.B./.B........./..D.B...B.B/.D........D/......C...D/...........
29,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,..BB.BB..../B......B.B./.B........./..D.B...B.B/.D........D/......C...D/...........,..BB..B..../B....B.B.B./.B........./..D.B...B.B/.D........D/......C...D/...........
30,Player.HUNTERS,PieceType.CHIEF,6,5,5,5,,,,..BB..B..../B....B.B.B./.B........./..D.B...B.B/.D........D/......C...D/...........,..BB..B..../B....B.B.B./.B........./..D.B...B.B/.D........D/.....C....D/...........
31,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,..BB..B..../B....B.B.B./.B........./..D.B...B.B/.D........D/.....C....D/...........,..BB..B..../.....B.B.B./BB........./..D.B...B.B/.D........D/.....C....D/...........
32,Player.HUNTERS,PieceType.DOG,2,3,4,1,,,,..BB..B..../.....B.B.B./BB........./..D.B...B.B/.D........D/.....C....D/...........,..BB..B..../....DB.B.B./BB........./....B...B.B/.D........D/.....C....D/...........
33,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..BB..B..../....DB.B.B./BB........./....B...B.B/.D........D/.....C....D/...........,...B..B..../..B.DB.B.B./BB........./....B...B.B/.D........D/.....C....D/...........
34,Player.HUNTERS,PieceType.DOG,10,4,5,4,,,,...B..B..../..B.DB.B.B./BB........./....B...B.B/.D........D/.....C....D/...........,...B..B..../..B.DB.B.B./BB........./....B...B.B/.D...D...../.....C....D/...........
35,Player.BUFFALO,PieceType.BUFFALO,4,3,4,4,,,,...B..B..../..B.DB.B.B./BB........./....B...B.B/.D...D...../.....C....D/...........,...B..B..../..B.DB.B.B./BB........./........B.B/.D..BD...../.....C....D/...........
36,Player.HUNTERS,PieceType.DOG,5,4,9,4,,,,...B..B..../..B.DB.B.B./BB........./........B.B/.D..BD...../.....C....D/...........,...B..B..../..B.DB.B.B./BB........./........B.B/.D..B....D./.....C....D/...........
37,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,...B..B..../..B.DB.B.B./BB........./........B.B/.D..B....D./.....C....D/...........,...B..B..../..B.DB.B.B./BB........./........B../.D..B....DB/.....C....D/...........
38,Player.HUNTERS,PieceType.DOG,9,4,9,2,,,,...B..B..../..B.DB.B.B./BB........./........B../.D..B....DB/.....C....D/...........,...B..B..../..B.DB.B.B./BB.......D./........B../.D..B.....B/.....C....D/...........
39,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,...B..B..../..B.DB.B.B./BB.......D./........B../.D..B.....B/.....C....D/...........,...B..B..../....DB.B.B./BBB......D./........B../.D..B.....B/.....C....D/...........
40,Player.HUNTERS,PieceType.DOG,4,1,4,2,,,,...B..B..../....DB.B.B./BBB......D./........B../.D..B.....B/.....C....D/...........,...B..B..../.....B.B.B./BBB.D....D./........B../.D..B.....B/.....C....D/...........
41,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,...B..B..../.....B.B.B./BBB.D....D./........B../.D..B.....B/.....C....D/...........,...B..B..../.....B...B./BBB.D..B.D./........B../.D..B.....B/.....C....D/...........
42,Player.HUNTERS,PieceType.DOG,4,2,2,4,,,,...B..B..../.....B...B./BBB.D..B.D./........B../.D..B.....B/.....C....D/...........,...B..B..../.....B...B./BBB....B.D./........B../.DD.B.....B/.....C....D/...........
43,Player.BUFFALO,PieceType.BUFFALO,4,4,4,5,,,,...B..B..../.....B...B./BBB....B.D./........B../.DD.B.....B/.....C....D/...........,...B..B..../.....B...B./BBB....B.D./........B../.DD.......B/....BC....D/...........
44,Player.HUNTERS,PieceType.DOG,2,4,9,4,,,,...B..B..../.....B...B./BBB....B.D./........B../.DD.......B/....BC....D/...........,...B..B..../.....B...B./BBB....B.D./........B../.D.......DB/....BC....D/...........
45,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,...B..B..../.....B...B./BBB....B.D./........B../.D.......DB/....BC....D/...........,...B..B..../.........B./BBB..B.B.D./........B../.D.......DB/....BC....D/...........
46,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,...B..B..../.........B./BBB..B.B.D./........B../.D.......DB/....BC....D/...........,...B..B..../.........B./BBB..B.B.D./........B../.D..C....DB/....B.....D/...........
47,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,...B..B..../.........B./BBB..B.B.D./........B../.D..C....DB/....B.....D/...........,...B..B..../.........B./.BB..B.B.D./B.......B../.D..C....DB/....B.....D/...........
48,Player.HUNTERS,PieceType.DOG,9,4,8,5,,,,...B..B..../.........B./.BB..B.B.D./B.......B../.D..C....DB/....B.....D/...........,...B..B..../.........B./.BB..B.B.D./B.......B../.D..C.....B/....B...D.D/...........
