move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,4,2,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../....D....../.........../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB.BBBBBBBB/..B......../....D....../.........../.........../...DDCD..../...........,BB.BBBBBB.B/..B......B./....D....../.........../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,4,2,3,3,,,,BB.BBBBBB.B/..B......B./....D....../.........../.........../...DDCD..../...........,BB.BBBBBB.B/..B......B./.........../...D......./.........../...DDCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BBBBBB.B/..B......B./.........../...D......./.........../...DDCD..../...........,B..BBBBBB.B/.BB......B./.........../...D......./.........../...DDCD..../...........
6,Player.HUNTERS,PieceType.DOG,3,3,3,1,,,,B..BBBBBB.B/.BB......B./.........../...D......./.........../...DDCD..../...........,B..BBBBBB.B/.BBD.....B./.........../.........../.........../...DDCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B..BBBBBB.B/.BBD.....B./.........../.........../.........../...DDCD..../...........,B..BBBBBB.B/..BD.....B./.B........./.........../.........../...DDCD..../...........
8,Player.HUNTERS,PieceType.DOG,3,5,3,3,,,,B..BBBBBB.B/..BD.....B./.B........./.........../.........../...DDCD..../...........,B..BBBBBB.B/..BD.....B./.B........./...D......./.........../....DCD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,B..BBBBBB.B/..BD.....B./.B........./...D......./.........../....DCD..../...........,B..BBBBBB.B/..BD......./.B.......B./...D......./.........../....DCD..../...........
10,Player.HUNTERS,PieceType.DOG,3,3,4,4,,,,B..BBBBBB.B/..BD......./.B.......B./...D......./.........../....DCD..../...........,B..BBBBBB.B/..BD......./.B.......B./.........../....D....../....DCD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B..BBBBBB.B/..BD......./.B.......B./.........../....D....../....DCD..../...........,B..BBBBBB../..BD......B/.B.......B./.........../....D....../....DCD..../...........
12,Player.HUNTERS,PieceType.DOG,6,5,4,3,,,,B..BBBBBB../..BD......B/.B.......B./.........../....D....../....DCD..../...........,B..BBBBBB../..BD......B/.B.......B./....D....../....D....../....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,B..BBBBBB../..BD......B/.B.......B./....D....../....D....../....DC...../...........,B..BBBBBB../...D......B/.BB......B./....D....../....D....../....DC...../...........
14,Player.HUNTERS,PieceType.DOG,4,3,5,2,,,,B..BBBBBB../...D......B/.BB......B./....D....../....D....../....DC...../...........,B..BBBBBB../...D......B/.BB..D...B./.........../....D....../....DC...../...........
15,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B..BBBBBB../...D......B/.BB..D...B./.........../....D....../....DC...../...........,B..BBB.BB../...D..B...B/.BB..D...B./.........../....D....../....DC...../...........
16,Player.HUNTERS,PieceType.DOG,4,5,8,1,,,,B..BBB.BB../...D..B...B/.BB..D...B./.........../....D....../....DC...../...........,B..BBB.BB../...D..B.D.B/.BB..D...B./.........../....D....../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,B..BBB.BB../...D..B.D.B/.BB..D...B./.........../....D....../.....C...../...........,B..BBB.BB../...D..B.D.B/.B...D...B./..B......../....D....../.....C...../...........
