move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.......D.../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,.BBBBBBBBBB/B........../.........../.........../.......D.../...DDC.D.../...........,.BB.BBBBBBB/B..B......./.........../.........../.......D.../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,7,4,4,1,,,,.BB.BBBBBBB/B..B......./.........../.........../.......D.../...DDC.D.../...........,.BB.BBBBBBB/B..BD....../.........../.........../.........../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,.BB.BBBBBBB/B..BD....../.........../.........../.........../...DDC.D.../...........,.BB.BBBB.BB/B..BD...B../.........../.........../.........../...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,9,5,,,,.BB.BBBB.BB/B..BD...B../.........../.........../.........../...DDC.D.../...........,.BB.BBBB.BB/B..BD...B../.........../.........../.........../...DDC...D./...........
7,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.BB.BBBB.BB/B..BD...B../.........../.........../.........../...DDC...D./...........,.BB.BB.B.BB/B..BD.B.B../.........../.........../.........../...DDC...D./...........
8,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,.BB.BB.B.BB/B..BD.B.B../.........../.........../.........../...DDC...D./...........,.BB.BB.B.BB/B..BD.B.B../.........../.........../....C....../...DD....D./...........
9,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.BB.BB.B.BB/B..BD.B.B../.........../.........../....C....../...DD....D./...........,.BB.BB.B.BB/...BD.B.B../B........../.........../....C....../...DD....D./...........
10,Player.HUNTERS,PieceType.DOG,4,5,5,5,,,,.BB.BB.B.BB/...BD.B.B../B........../.........../....C....../...DD....D./...........,.BB.BB.B.BB/...BD.B.B../B........../.........../....C....../...D.D...D./...........
11,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BB.BB.B.BB/...BD.B.B../B........../.........../....C....../...D.D...D./...........,.B..BB.B.BB/..BBD.B.B../B........../.........../....C....../...D.D...D./...........
12,Player.HUNTERS,PieceType.DOG,4,1,7,4,,,,.B..BB.B.BB/..BBD.B.B../B........../.........../....C....../...D.D...D./...........,.B..BB.B.BB/..BB..B.B../B........../.........../....C..D.../...D.D...D./...........
13,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.B..BB.B.BB/..BB..B.B../B........../.........../....C..D.../...D.D...D./...........,.B...B.B.BB/..BBB.B.B../B........../.........../....C..D.../...D.D...D./...........
14,Player.HUNTERS,PieceType.DOG,9,5,5,1,,,,.B...B.B.BB/..BBB.B.B../B........../.........../....C..D.../...D.D...D./...........,.B...B.B.BB/..BBBDB.B../B........../.........../....C..D.../...D.D...../...........
15,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.B...B.B.BB/..BBBDB.B../B........../.........../....C..D.../...D.D...../...........,.B...B.B.B./..BBBDB.B.B/B........../.........../....C..D.../...D.D...../...........
16,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,.B...B.B.B./..BBBDB.B.B/B........../.........../....C..D.../...D.D...../...........,.B...B.B.B./..BBBDB.B.B/B........../.........../....C....../...D.D..D../...........
