move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,5,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCD.D../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCD.D../...........,BBBB.BBB.BB/....B...B../.........../.........../.........../...DDCD.D../...........
4,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,BBBB.BBB.BB/....B...B../.........../.........../.........../...DDCD.D../...........,BBBB.BBB.BB/....B...B../.......D.../.........../.........../...D.CD.D../...........
5,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB.BBB.BB/....B...B../.......D.../.........../.........../...D.CD.D../...........,BBBB.BBB.B./....B...B.B/.......D.../.........../.........../...D.CD.D../...........
6,Player.HUNTERS,PieceType.DOG,7,2,9,2,,,,BBBB.BBB.B./....B...B.B/.......D.../.........../.........../...D.CD.D../...........,BBBB.BBB.B./....B...B.B/.........D./.........../.........../...D.CD.D../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.BBB.B./....B...B.B/.........D./.........../.........../...D.CD.D../...........,BBBB.BBB.B./........B.B/....B....D./.........../.........../...D.CD.D../...........
8,Player.HUNTERS,PieceType.DOG,9,2,9,5,,,,BBBB.BBB.B./........B.B/....B....D./.........../.........../...D.CD.D../...........,BBBB.BBB.B./........B.B/....B....../.........../.........../...D.CD.DD./...........
9,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBB.BBB.B./........B.B/....B....../.........../.........../...D.CD.DD./...........,BBBB.B.B.B./......B.B.B/....B....../.........../.........../...D.CD.DD./...........
10,Player.HUNTERS,PieceType.DOG,8,5,10,3,,,,BBBB.B.B.B./......B.B.B/....B....../.........../.........../...D.CD.DD./...........,BBBB.B.B.B./......B.B.B/....B....../..........D/.........../...D.CD..D./...........
11,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBBB.B.B.B./......B.B.B/....B....../..........D/.........../...D.CD..D./...........,BBBB.B.B.B./......B...B/....B...B../..........D/.........../...D.CD..D./...........
12,Player.HUNTERS,PieceType.DOG,9,5,9,3,,,,BBBB.B.B.B./......B...B/....B...B../..........D/.........../...D.CD..D./...........,BBBB.B.B.B./......B...B/....B...B../.........DD/.........../...D.CD..../...........
13,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BBBB.B.B.B./......B...B/....B...B../.........DD/.........../...D.CD..../...........,BBBB.B.B.B./..........B/....B.B.B../.........DD/.........../...D.CD..../...........
14,Player.HUNTERS,PieceType.DOG,6,5,2,1,,,,BBBB.B.B.B./..........B/....B.B.B../.........DD/.........../...D.CD..../...........,BBBB.B.B.B./..D.......B/....B.B.B../.........DD/.........../...D.C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,BBBB.B.B.B./..D.......B/....B.B.B../.........DD/.........../...D.C...../...........,BBBB.B.B.B./..D.......B/......B.B../....B....DD/.........../...D.C...../...........
16,Player.HUNTERS,PieceType.DOG,10,3,8,1,,,,BBBB.B.B.B./..D.......B/......B.B../....B....DD/.........../...D.C...../...........,BBBB.B.B.B./..D.....D.B/......B.B../....B....D./.........../...D.C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBB.B.B.B./..D.....D.B/......B.B../....B....D./.........../...D.C...../...........,B.BB.B.B.B./.BD.....D.B/......B.B../....B....D./.........../...D.C...../...........
18,Player.HUNTERS,PieceType.DOG,9,3,9,4,,,,B.BB.B.B.B./.BD.....D.B/......B.B../....B....D./.........../...D.C...../...........,B.BB.B.B.B./.BD.....D.B/......B.B../....B....../.........D./...D.C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B.BB.B.B.B./.BD.....D.B/......B.B../....B....../.........D./...D.C...../...........,B.BB.B...B./.BD....BD.B/......B.B../....B....../.........D./...D.C...../...........
20,Player.HUNTERS,PieceType.DOG,2,1,2,4,,,,B.BB.B...B./.BD....BD.B/......B.B../....B....../.........D./...D.C...../...........,B.BB.B...B./.B.....BD.B/......B.B../....B....../..D......D./...D.C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,4,3,4,4,,,,B.BB.B...B./.B.....BD.B/......B.B../....B....../..D......D./...D.C...../...........,B.BB.B...B./.B.....BD.B/......B.B../.........../..D.B....D./...D.C...../...........
22,Player.HUNTERS,PieceType.DOG,9,4,7,4,,,,B.BB.B...B./.B.....BD.B/......B.B../.........../..D.B....D./...D.C...../...........,B.BB.B...B./.B.....BD.B/......B.B../.........../..D.B..D.../...D.C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,B.BB.B...B./.B.....BD.B/......B.B../.........../..D.B..D.../...D.C...../...........,B.BB.B...B./.B......D.B/......BBB../.........../..D.B..D.../...D.C...../...........
24,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,B.BB.B...B./.B......D.B/......BBB../.........../..D.B..D.../...D.C...../...........,B.BB.B...B./.B......D.B/......BBB../.........../..D.BC.D.../...D......./...........
25,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,B.BB.B...B./.B......D.B/......BBB../.........../..D.BC.D.../...D......./...........,B.BB.B...B./.B......D.B/......BB.../........B../..D.BC.D.../...D......./...........
26,Player.HUNTERS,PieceType.CHIEF,5,4,6,4,,,,B.BB.B...B./.B......D.B/......BB.../........B../..D.BC.D.../...D......./...........,B.BB.B...B./.B......D.B/......BB.../........B../..D.B.CD.../...D......./...........
27,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,B.BB.B...B./.B......D.B/......BB.../........B../..D.B.CD.../...D......./...........,B..B.B...B./.BB.....D.B/......BB.../........B../..D.B.CD.../...D......./...........
28,Player.HUNTERS,PieceType.DOG,7,4,7,5,,,,B..B.B...B./.BB.....D.B/......BB.../........B../..D.B.CD.../...D......./...........,B..B.B...B./.BB.....D.B/......BB.../........B../..D.B.C..../...D...D.../...........
29,Player.BUFFALO,PieceType.BUFFALO,4,4,4,5,,,,B..B.B...B./.BB.....D.B/......BB.../........B../..D.B.C..../...D...D.../...........,B..B.B...B./.BB.....D.B/......BB.../........B../..D...C..../...DB..D.../...........
30,Player.HUNTERS,PieceType.DOG,3,5,3,1,,,,B..B.B...B./.BB.....D.B/......BB.../........B../..D...C..../...DB..D.../...........,B..B.B...B./.BBD....D.B/......BB.../........B../..D...C..../....B..D.../...........
31,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B..B.B...B./.BBD....D.B/......BB.../........B../..D...C..../....B..D.../...........,B..B.B...B./..BD....D.B/.B....BB.../........B../..D...C..../....B..D.../...........
